,_type,url,date,content,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags,lat,lon,translated
100775,snscrape.modules.twitter.Tweet,https://twitter.com/TinuKaTweet/status/1292504768770760705,2020-08-09 16:55:25+00:00,"@ashoswai It is shame for @mygovindia it's member of @LokSabhaSectt @KanimozhiDMK does not have knowledge of #Hindi,no person is entitled to be an MP who does not love national symbols,#India is the single country in world where dirty politics played for power #HindiImposition @CISFHQrs",0,0,1,0,en,"['Hindi', 'India', 'HindiImposition']",25.161296,84.275498,"@ashoswai It is shame for @mygovindia it's member of @LokSabhaSectt @KanimozhiDMK does not have knowledge of #Hindi,no person is entitled to be an MP who does not love national symbols,#India is the single country in world where dirty politics played for power #HindiImposition @CISFHQrs"
100819,snscrape.modules.twitter.Tweet,https://twitter.com/008hbk/status/1292500901882507266,2020-08-09 16:40:03+00:00,म महाराष्ट्र चा म मराठी चा #2LangPolicy,0,0,0,0,mr,['2LangPolicy'],18.845343,72.74484,म महाराष्ट्र चा म मराठी चा #2LangPolicy
100933,snscrape.modules.twitter.Tweet,https://twitter.com/DilWag25/status/1292493324012544000,2020-08-09 16:09:56+00:00,"#2LangPolicy च्या नावाने गळे काढणारे हे अतिशय लबाड आहेत, यांना खरंच मराठीची आस्था असती तर आज ज्या मराठी शाळा इंग्लिश स्कूलच्या वाढत्या आक्रमणामुळे मुळे नष्ट होत आहेत,त्याच इंग्रजीचा उदोउदो केला नसता.लबाडाना भारतीय भाषा चालत नाही पण परकीय चालते.",0,0,1,0,mr,['2LangPolicy'],15.606794,72.64293,"#2LangPolicy च्या नावाने गळे काढणारे हे अतिशय लबाड आहेत, यांना खरंच मराठीची आस्था असती तर आज ज्या मराठी शाळा इंग्लिश स्कूलच्या वाढत्या आक्रमणामुळे मुळे नष्ट होत आहेत,त्याच इंग्रजीचा उदोउदो केला नसता.लबाडाना भारतीय भाषा चालत नाही पण परकीय चालते."
100944,snscrape.modules.twitter.Tweet,https://twitter.com/Akashjarikatte/status/1292492549735686144,2020-08-09 16:06:51+00:00,@drmsbc @malayaliatticus @SWRRLY 1st of all change your logo either set in in all reginal languages or let it be only english #stopHINDIimposition,0,2,4,0,en,['stopHINDIimposition'],14.443147850748455,75.90355123332967,@drmsbc @malayaliatticus @SWRRLY 1st of all change your logo either set in in all reginal languages or let it be only english #stopHINDIimposition
100971,snscrape.modules.twitter.Tweet,https://twitter.com/Conspiratorfeku/status/1292490534620139520,2020-08-09 15:58:51+00:00,"@Rofl_Swara Collaborators in 1942, rulers in 2020: Quit India Movement betrayed by #RSS &amp; #HinduMahasabha 

Hindu Mahasabha, joined hands with Muslim League to oppose Quit India Movement called by Mahatma Gandhi and the Congress
https://t.co/AEPskcVvAI #HindiImposition",0,0,1,0,en,"['RSS', 'HinduMahasabha', 'HindiImposition']",22.580937,72.732591,"@Rofl_Swara Collaborators in 1942, rulers in 2020: Quit India Movement betrayed by #RSS &amp; #HinduMahasabha 

Hindu Mahasabha, joined hands with Muslim League to oppose Quit India Movement called by Mahatma Gandhi and the Congress
https://t.co/AEPskcVvAI #HindiImposition"
100994,snscrape.modules.twitter.Tweet,https://twitter.com/Suresh_MUFC/status/1292489030148296705,2020-08-09 15:52:52+00:00,#StopHindiImposition https://t.co/wHXlXmEvBS,0,1,3,0,und,['StopHindiImposition'],12.731936,77.3305776,#StopHindiImposition https://t.co/wHXlXmEvBS
101105,snscrape.modules.twitter.Tweet,https://twitter.com/Saurav_Dhumal96/status/1292483002392391680,2020-08-09 15:28:55+00:00,".मराठी मायबोली ❤
#2LangPolicy 
#stopHindiImposition https://t.co/ym956x5l5L",0,0,1,0,mr,"['2LangPolicy', 'stopHindiImposition']",15.606794,72.64293,".मराठी मायबोली ❤
#2LangPolicy 
#stopHindiImposition https://t.co/ym956x5l5L"
101110,snscrape.modules.twitter.Tweet,https://twitter.com/Prithivchandar/status/1292482805763575809,2020-08-09 15:28:08+00:00,"I speak Tamil, I’m an Indian. 
#2LangPolicy #stopHindiImposition https://t.co/zI6o9Rjq84",0,1,0,0,en,"['2LangPolicy', 'stopHindiImposition']",53.343623,-2.319934,"I speak Tamil, I’m an Indian. 
#2LangPolicy #stopHindiImposition https://t.co/zI6o9Rjq84"
101129,snscrape.modules.twitter.Tweet,https://twitter.com/keerthanallb/status/1292481976042020865,2020-08-09 15:24:50+00:00,??? #stopHindiImposition https://t.co/pH2asNNtCx,0,0,4,0,und,['stopHindiImposition'],10.640868,78.464721,??? #stopHindiImposition https://t.co/pH2asNNtCx
101136,snscrape.modules.twitter.Tweet,https://twitter.com/patilkrishna790/status/1292481760765206528,2020-08-09 15:23:59+00:00,"महाराष्ट्रात राहाणारा प्रत्येक नागरिक मराठीच बोलतो. 
आणि दुसरी व्यवहारात येणारी भाषा म्हणजे  इंग्रजी. 
ह्या दोन भाषा पुरेश्या आहेत त्यामुळे आम्हाला तिसऱ्या भाषेची गरज नाही. 
#2LangPolicy https://t.co/8w7Y5ddKxS",0,0,1,0,mr,['2LangPolicy'],19.063864,73.1016321,"महाराष्ट्रात राहाणारा प्रत्येक नागरिक मराठीच बोलतो. 
आणि दुसरी व्यवहारात येणारी भाषा म्हणजे  इंग्रजी. 
ह्या दोन भाषा पुरेश्या आहेत त्यामुळे आम्हाला तिसऱ्या भाषेची गरज नाही. 
#2LangPolicy https://t.co/8w7Y5ddKxS"
101244,snscrape.modules.twitter.Tweet,https://twitter.com/Rupesh_Y_R/status/1292477831495049216,2020-08-09 15:08:22+00:00,Reason why we want #2LangPolicy https://t.co/1FEwVECMOq,0,0,0,0,en,['2LangPolicy'],12.919037,77.373474,Reason why we want #2LangPolicy https://t.co/1FEwVECMOq
101286,snscrape.modules.twitter.Tweet,https://twitter.com/ChandanVerma_/status/1292476170491932673,2020-08-09 15:01:46+00:00,"#45YearsOfRAJINISM
#BookLoversDay
#BREAKING
#coronavirus
#sundayvibes
#CFC
#nudisim
#selfcare
#DilKoKaraarAaya
#Erica
#FreeBenWhite
#HindiImposition
#IndiaNotForSale
#IndiaFightsCorona
#KGFChapter2
#metro
#quotes
#sundayvibes

Nudity over body is a choice but in mind is a crime.",0,0,2,0,en,"['45YearsOfRAJINISM', 'BookLoversDay', 'BREAKING', 'coronavirus', 'sundayvibes', 'CFC', 'nudisim', 'selfcare', 'DilKoKaraarAaya', 'Erica', 'FreeBenWhite', 'HindiImposition', 'IndiaNotForSale', 'IndiaFightsCorona', 'KGFChapter2', 'metro', 'quotes', 'sundayvibes']",22.525584,75.690789,"#45YearsOfRAJINISM
#BookLoversDay
#BREAKING
#coronavirus
#sundayvibes
#CFC
#nudisim
#selfcare
#DilKoKaraarAaya
#Erica
#FreeBenWhite
#HindiImposition
#IndiaNotForSale
#IndiaFightsCorona
#KGFChapter2
#metro
#quotes
#sundayvibes

Nudity over body is a choice but in mind is a crime."
101329,snscrape.modules.twitter.Tweet,https://twitter.com/shiv_b_raj/status/1292474378022658050,2020-08-09 14:54:39+00:00,"@majdkumar @KanimozhiDMK can i knw wat pride u get by knowing hindi.... its jus normal language like other....
#stopHindiImposition",0,0,1,0,en,['stopHindiImposition'],12.813686,75.960809,"@majdkumar @KanimozhiDMK can i knw wat pride u get by knowing hindi.... its jus normal language like other....
#stopHindiImposition"
101356,snscrape.modules.twitter.Tweet,https://twitter.com/ManishS39533396/status/1292473268021075968,2020-08-09 14:50:14+00:00,@KanimozhiDMK u started dirty politics in the name of Tamil Land( our pride) as per upcoming elections .As a MP U can write letter to PM &amp; Home ministry. But u want to radicalized it. @CISFHQrs already apologize. Now have u faith in Arm Forces as a Indian.#HindiImposition https://t.co/gh7vggkUzf,1,0,0,0,en,['HindiImposition'],26.542945,81.806609,@KanimozhiDMK u started dirty politics in the name of Tamil Land( our pride) as per upcoming elections .As a MP U can write letter to PM &amp; Home ministry. But u want to radicalized it. @CISFHQrs already apologize. Now have u faith in Arm Forces as a Indian.#HindiImposition https://t.co/gh7vggkUzf
101359,snscrape.modules.twitter.Tweet,https://twitter.com/Rupesh_Y_R/status/1292473145337602048,2020-08-09 14:49:45+00:00,"If North Indian States learn only 2 language i.e. Hindi and English and deny learning any 3rd language than why we Non-Hindi people should learn their language? 
We want #2LangPolicy in Karnataka, Telangana and other non-hindi states.",0,0,3,0,en,['2LangPolicy'],12.919037,77.373474,"If North Indian States learn only 2 language i.e. Hindi and English and deny learning any 3rd language than why we Non-Hindi people should learn their language? 
We want #2LangPolicy in Karnataka, Telangana and other non-hindi states."
101382,snscrape.modules.twitter.Tweet,https://twitter.com/mehtasatishk/status/1292472308854951936,2020-08-09 14:46:26+00:00,"@KanimozhiDMK You must be knowing hindi but don't speak,  no harm.

It is no 
#hindiimposition
It is matter of thinking or mindset.",1,1,2,0,en,['hindiimposition'],30.665455,76.7038129,"@KanimozhiDMK You must be knowing hindi but don't speak,  no harm.

It is no 
#hindiimposition
It is matter of thinking or mindset."
101438,snscrape.modules.twitter.Tweet,https://twitter.com/kbkindia/status/1292470632425197569,2020-08-09 14:39:46+00:00,@blsanthosh @KanimozhiDMK has demonstrated her #AtmaNirbharBharat through #VocalForLocal against #HindiImposition,0,4,14,0,en,"['AtmaNirbharBharat', 'VocalForLocal', 'HindiImposition']",13.1123071,76.9665846,@blsanthosh @KanimozhiDMK has demonstrated her #AtmaNirbharBharat through #VocalForLocal against #HindiImposition
101513,snscrape.modules.twitter.Tweet,https://twitter.com/ManjuKBye/status/1292467614329892864,2020-08-09 14:27:46+00:00,"I am from Karnataka,
ನಾನು ಕನ್ನಡಿಗ!
I know Hindi, can speak, can write!
But will never want this to be imposed on anyone who's MT is not Hindi. 
#2LangPolicy #stopHindiImposition",0,1,20,0,en,"['2LangPolicy', 'stopHindiImposition']",11.582378,74.050963,"I am from Karnataka,
ನಾನು ಕನ್ನಡಿಗ!
I know Hindi, can speak, can write!
But will never want this to be imposed on anyone who's MT is not Hindi. 
#2LangPolicy #stopHindiImposition"
101527,snscrape.modules.twitter.Tweet,https://twitter.com/RanaBha44995352/status/1292466957661306881,2020-08-09 14:25:10+00:00,@KanimozhiDMK We must unite to fight this menace. #HindiImposition,0,0,0,0,en,['HindiImposition'],22.269493,88.094457,@KanimozhiDMK We must unite to fight this menace. #HindiImposition
101536,snscrape.modules.twitter.Tweet,https://twitter.com/gouthamganeshmh/status/1292466729201750021,2020-08-09 14:24:15+00:00,"@drmsbc @VINAYAKTELI @malayaliatticus @SWRRLY From when #HindiImposition has become a small issue?
India is Union of states, India's existence depends on states 
Its time to kick out #HindiImperialism from Karnataka
#StopHindiImposition https://t.co/MZJ9rdmdLS",1,7,17,0,en,"['HindiImposition', 'HindiImperialism', 'StopHindiImposition']",12.813686,75.960809,"@drmsbc @VINAYAKTELI @malayaliatticus @SWRRLY From when #HindiImposition has become a small issue?
India is Union of states, India's existence depends on states 
Its time to kick out #HindiImperialism from Karnataka
#StopHindiImposition https://t.co/MZJ9rdmdLS"
101539,snscrape.modules.twitter.Tweet,https://twitter.com/mihirarunjadhav/status/1292466643675750401,2020-08-09 14:23:55+00:00,"In BIMARU states 
Hindi 
English 

In other states
State Language
Hindi
English

Why extra burdon of language, state language and English is enough for all states. Scrap 3 language formula.

@anilshidore @CMOMaharashtra @CMofKarnataka @PawarSpeaks 
#2LangPolicy",1,0,2,0,en,['2LangPolicy'],18.845343,72.74484,"In BIMARU states 
Hindi 
English 

In other states
State Language
Hindi
English

Why extra burdon of language, state language and English is enough for all states. Scrap 3 language formula.

@anilshidore @CMOMaharashtra @CMofKarnataka @PawarSpeaks 
#2LangPolicy"
101546,snscrape.modules.twitter.Tweet,https://twitter.com/mihirarunjadhav/status/1292466525920620546,2020-08-09 14:23:27+00:00,"Our language is Marathi and it is important for us learning hindi is of no use if Hindi people don't learn Our languages why should we learn their languages? 
No Hindi in Maharashtra
No Hindi in Andhrapradesh
No Hindi in Karnataka
No Hindi in Tamil Nadu
#2LangPolicy",0,1,1,0,en,['2LangPolicy'],18.845343,72.74484,"Our language is Marathi and it is important for us learning hindi is of no use if Hindi people don't learn Our languages why should we learn their languages? 
No Hindi in Maharashtra
No Hindi in Andhrapradesh
No Hindi in Karnataka
No Hindi in Tamil Nadu
#2LangPolicy"
101580,snscrape.modules.twitter.Tweet,https://twitter.com/suryawanshi_Pra/status/1292465129821331456,2020-08-09 14:17:54+00:00,"Marathi
Telugu
Tamil
Kannada
Malayalam
Odia
Bengali
We all want #2LangPolicy we don't want Hindi in our states.",0,0,0,0,in,['2LangPolicy'],6.622513,67.997691,"Marathi
Telugu
Tamil
Kannada
Malayalam
Odia
Bengali
We all want #2LangPolicy we don't want Hindi in our states."
101587,snscrape.modules.twitter.Tweet,https://twitter.com/Naveen__talks/status/1292464994970263554,2020-08-09 14:17:22+00:00,"@CISFHQrs its unacceptable ... Pls take action against those Hindi morons...  @
#stopHindiImposition https://t.co/JQ3SozIJph",0,0,0,0,en,['stopHindiImposition'],10.630632,77.749812,"@CISFHQrs its unacceptable ... Pls take action against those Hindi morons...  @
#stopHindiImposition https://t.co/JQ3SozIJph"
101595,snscrape.modules.twitter.Tweet,https://twitter.com/Naveen__talks/status/1292464697204068359,2020-08-09 14:16:11+00:00,"Kindly stop Hindi Imposition 
@CISFHQrs #stopHindiImposition https://t.co/Gzz9G28uVv",0,0,1,0,en,['stopHindiImposition'],10.630632,77.749812,"Kindly stop Hindi Imposition 
@CISFHQrs #stopHindiImposition https://t.co/Gzz9G28uVv"
101647,snscrape.modules.twitter.Tweet,https://twitter.com/dinuteddy/status/1292462997869404160,2020-08-09 14:09:26+00:00,@S7563518 @KanimozhiDMK #stopHindiImposition Hindi is just another language not national language.,1,0,0,0,en,['stopHindiImposition'],54.543241,-6.0361161,@S7563518 @KanimozhiDMK #stopHindiImposition Hindi is just another language not national language.
101654,snscrape.modules.twitter.Tweet,https://twitter.com/Suresh_MUFC/status/1292462854734397446,2020-08-09 14:08:52+00:00,#stopHindiImposition https://t.co/O2VJ1yc0Sp,0,0,2,0,und,['stopHindiImposition'],12.731936,77.3305776,#stopHindiImposition https://t.co/O2VJ1yc0Sp
101740,snscrape.modules.twitter.Tweet,https://twitter.com/vsbpatil/status/1292459897305460736,2020-08-09 13:57:06+00:00,"हिंदीचा  द्वेष नाही. पण मराठीला  प्राधान्य मिळालंच पाहिजे... महाराष्ट्रात फक्त #मराठी 🚩

#2LangPolicy #म",0,0,1,0,mr,"['मराठी', '2LangPolicy', 'म']",18.2801029,73.6246953,"हिंदीचा  द्वेष नाही. पण मराठीला  प्राधान्य मिळालंच पाहिजे... महाराष्ट्रात फक्त #मराठी 🚩

#2LangPolicy #म"
101745,snscrape.modules.twitter.Tweet,https://twitter.com/Thats_Karan/status/1292459694783569920,2020-08-09 13:56:18+00:00,"माझी भाषा, मराठी भाषा🔥
#2LangPolicy",0,0,2,0,mr,['2LangPolicy'],15.606794,72.64293,"माझी भाषा, मराठी भाषा🔥
#2LangPolicy"
101751,snscrape.modules.twitter.Tweet,https://twitter.com/BasuAshis/status/1292459453502173184,2020-08-09 13:55:21+00:00,"As Modi dismantles Secularism and creates a linguistic and fascist state in India! 

Who is an Indian in country that has 29 Major languages and 600+ dialects? 

India is being relegated to the backwaters of the world!

#HindiImposition https://t.co/hRE1M27TjP",1,0,5,0,en,['HindiImposition'],43.373074,-79.810142,"As Modi dismantles Secularism and creates a linguistic and fascist state in India! 

Who is an Indian in country that has 29 Major languages and 600+ dialects? 

India is being relegated to the backwaters of the world!

#HindiImposition https://t.co/hRE1M27TjP"
101759,snscrape.modules.twitter.Tweet,https://twitter.com/dinuteddy/status/1292459163180830721,2020-08-09 13:54:11+00:00,"22 official language, Hindi is not national laguage. Speak in Kannada if U want to work in Bangalore. Speak Tamil if u want work in Chennai. Speak Telugu if u want to work in hyd #stopHindiImposition",0,0,1,0,en,['stopHindiImposition'],54.543241,-6.0361161,"22 official language, Hindi is not national laguage. Speak in Kannada if U want to work in Bangalore. Speak Tamil if u want work in Chennai. Speak Telugu if u want to work in hyd #stopHindiImposition"
101795,snscrape.modules.twitter.Tweet,https://twitter.com/RohanRChawan/status/1292457598780715009,2020-08-09 13:47:58+00:00,"महाराष्ट्राची मराठी भाषा आणि जागतिक इंग्रजी भाषा असताना तिसऱ्या कोणत्याही भाषेची सक्ती नको. आहेत त्या दोन भाषा मुंबई महाराष्ट्र चालवायला पुरेश्या आहेत. 
वैयक्तिक मत  #म #मराठी

#2LangPolicy @MarathiBrain @ekikaranmarathi @MarathiRT @MarathiWord",0,0,1,0,mr,"['म', 'मराठी', '2LangPolicy']",18.845343,72.74484,"महाराष्ट्राची मराठी भाषा आणि जागतिक इंग्रजी भाषा असताना तिसऱ्या कोणत्याही भाषेची सक्ती नको. आहेत त्या दोन भाषा मुंबई महाराष्ट्र चालवायला पुरेश्या आहेत. 
वैयक्तिक मत  #म #मराठी

#2LangPolicy @MarathiBrain @ekikaranmarathi @MarathiRT @MarathiWord"
101835,snscrape.modules.twitter.Tweet,https://twitter.com/p_nivedita2/status/1292456060595236864,2020-08-09 13:41:52+00:00,#2LangPolicy https://t.co/jWTqp5QY67,1,6,19,0,und,['2LangPolicy'],18.2801029,73.6246953,#2LangPolicy https://t.co/jWTqp5QY67
101881,snscrape.modules.twitter.Tweet,https://twitter.com/prashanthhr01/status/1292454716727627776,2020-08-09 13:36:31+00:00,"This is the plight of non Hindi speaking people in India, people still asks what and where is Hindi imposition, shame on those who're trying to suppress the non Hindi speakers to impose Hindi
#stopHindiImposition https://t.co/4tPn5TZjAc",0,0,3,0,en,['stopHindiImposition'],14.66002,75.476711,"This is the plight of non Hindi speaking people in India, people still asks what and where is Hindi imposition, shame on those who're trying to suppress the non Hindi speakers to impose Hindi
#stopHindiImposition https://t.co/4tPn5TZjAc"
101900,snscrape.modules.twitter.Tweet,https://twitter.com/SaurabhBelote21/status/1292454163415101441,2020-08-09 13:34:19+00:00,"त्रिभाषा सुत्राची गरज नसतानाही आमच्या मुंबईत आमच्या महाराष्ट्रात हे सर्रास माथी मारलं जातं याचा फक्त ट्रेंड द्वारे निषेध करून चालणार नाही तर जिथे जिथे अशा गोष्टी लादल्या गेल्या आहेत. तिथे आपलं लक्ष असायला हवं मग राजसाहेब म्हणतात तसं आधी हात जोडून मग हात सोडून दणका.
#2LangPolicy https://t.co/oWaz7h6oPE",0,4,15,0,mr,['2LangPolicy'],15.606794,72.64293,"त्रिभाषा सुत्राची गरज नसतानाही आमच्या मुंबईत आमच्या महाराष्ट्रात हे सर्रास माथी मारलं जातं याचा फक्त ट्रेंड द्वारे निषेध करून चालणार नाही तर जिथे जिथे अशा गोष्टी लादल्या गेल्या आहेत. तिथे आपलं लक्ष असायला हवं मग राजसाहेब म्हणतात तसं आधी हात जोडून मग हात सोडून दणका.
#2LangPolicy https://t.co/oWaz7h6oPE"
101968,snscrape.modules.twitter.Tweet,https://twitter.com/dinuteddy/status/1292452540257316865,2020-08-09 13:27:52+00:00,@KanimozhiDMK Yes super Madam. #stopHindiImposition treat all languages equal.,0,0,1,0,en,['stopHindiImposition'],54.543241,-6.0361161,@KanimozhiDMK Yes super Madam. #stopHindiImposition treat all languages equal.
101972,snscrape.modules.twitter.Tweet,https://twitter.com/shantpr/status/1292452493788508160,2020-08-09 13:27:41+00:00,"#2LangPolicy

Dont impose Hindi on us. treat our language equal to Hindi

Special status given to Hindi must be given to all languages

All are equal

#StopHindilmposition 
#StopHindiImperialism 
#2LangPolicy https://t.co/RBnwDhc1tU",0,0,0,0,en,"['2LangPolicy', 'StopHindilmposition', 'StopHindiImperialism', '2LangPolicy']",11.042732,77.288688,"#2LangPolicy

Dont impose Hindi on us. treat our language equal to Hindi

Special status given to Hindi must be given to all languages

All are equal

#StopHindilmposition 
#StopHindiImperialism 
#2LangPolicy https://t.co/RBnwDhc1tU"
102101,snscrape.modules.twitter.Tweet,https://twitter.com/RanajitKrPaul/status/1292450474990288903,2020-08-09 13:19:40+00:00,"I speak Bengali, I am an indian.
#2LangPolicy #StopHindiImposition https://t.co/1wCNGd5gCe",0,1,1,0,in,"['2LangPolicy', 'StopHindiImposition']",22.269493,88.094457,"I speak Bengali, I am an indian.
#2LangPolicy #StopHindiImposition https://t.co/1wCNGd5gCe"
102137,snscrape.modules.twitter.Tweet,https://twitter.com/mmaheesh/status/1292449975889088512,2020-08-09 13:17:41+00:00,"#2LangPolicy
All South languages are hundreds of years older than Hindi
#stopHindiImposition https://t.co/vaz7ypyNM7",0,7,4,0,en,"['2LangPolicy', 'stopHindiImposition']",12.960901600409166,77.58471823107138,"#2LangPolicy
All South languages are hundreds of years older than Hindi
#stopHindiImposition https://t.co/vaz7ypyNM7"
102147,snscrape.modules.twitter.Tweet,https://twitter.com/mmaheesh/status/1292449754761183234,2020-08-09 13:16:48+00:00,"#2LangPolicy
North indians can't even pass in hindi but wants to shove it upon South India lmfao. https://t.co/1KhNqxkYe1",0,0,4,0,en,['2LangPolicy'],12.960901600409166,77.58471823107138,"#2LangPolicy
North indians can't even pass in hindi but wants to shove it upon South India lmfao. https://t.co/1KhNqxkYe1"
102157,snscrape.modules.twitter.Tweet,https://twitter.com/mmaheesh/status/1292449543787655169,2020-08-09 13:15:58+00:00,"Tamilnadu pays 1 rupee to India. Gets back 40 paise. 

Kerala pays 1 rs to India. Gets 25 paise. 

UP gives 1 rs to India. Gets 1.79 paisa. 

Looting South India from decades. Looted by hindi/gujju politicians &amp; bizmen? 
 #StopLootingSouth 
#stopHindiImposition 
#2LangPolicy https://t.co/BYhEWdJAAx",0,2,5,0,en,"['StopLootingSouth', 'stopHindiImposition', '2LangPolicy']",12.960901600409166,77.58471823107138,"Tamilnadu pays 1 rupee to India. Gets back 40 paise. 

Kerala pays 1 rs to India. Gets 25 paise. 

UP gives 1 rs to India. Gets 1.79 paisa. 

Looting South India from decades. Looted by hindi/gujju politicians &amp; bizmen? 
 #StopLootingSouth 
#stopHindiImposition 
#2LangPolicy https://t.co/BYhEWdJAAx"
102173,snscrape.modules.twitter.Tweet,https://twitter.com/mmaheesh/status/1292449255039229952,2020-08-09 13:14:49+00:00,"Make North Indians learn Tamil Or Marathi. 
#stopHindiImposition
Isn't it Injustice on us? 
We want #2LangPolicy https://t.co/0ItBk8iNpT",0,2,5,0,en,"['stopHindiImposition', '2LangPolicy']",12.960901600409166,77.58471823107138,"Make North Indians learn Tamil Or Marathi. 
#stopHindiImposition
Isn't it Injustice on us? 
We want #2LangPolicy https://t.co/0ItBk8iNpT"
102231,snscrape.modules.twitter.Tweet,https://twitter.com/KannaMosaan/status/1292448259806384128,2020-08-09 13:10:52+00:00,"My dear Modi &amp; Amitsha, for your information, even Hitler had a strong belief that he can't be defeated.

#2LangPolicy",0,1,3,0,en,['2LangPolicy'],12.965942,80.183081,"My dear Modi &amp; Amitsha, for your information, even Hitler had a strong belief that he can't be defeated.

#2LangPolicy"
102286,snscrape.modules.twitter.Tweet,https://twitter.com/mmaheesh/status/1292447380197920768,2020-08-09 13:07:22+00:00,"If North Indian States learn only 2 language i.e. Hindi and English and deny learning any 3rd language than why we Non-Hindi people should learn their language? 
We want #2LangPolicy in Maharashtra, Karnataka, Telangana and other non-hindi states.
#IndiaNotForSale https://t.co/QnUrlKi7lW",0,0,0,0,en,"['2LangPolicy', 'IndiaNotForSale']",12.960901600409166,77.58471823107138,"If North Indian States learn only 2 language i.e. Hindi and English and deny learning any 3rd language than why we Non-Hindi people should learn their language? 
We want #2LangPolicy in Maharashtra, Karnataka, Telangana and other non-hindi states.
#IndiaNotForSale https://t.co/QnUrlKi7lW"
102303,snscrape.modules.twitter.Tweet,https://twitter.com/mmaheesh/status/1292447174446338049,2020-08-09 13:06:33+00:00,"This is why we need 

#2LangPolicy 
#IndiaNotForSale

If they blackmail in the name of Indian / Hindustani/ Nationalism /  Hindu / Hindutva, we should say strongly we are Tamilians/ Kannadigas/ Malayalis etc..

#HindiImperialism https://t.co/ex67uVXi96",0,2,2,0,en,"['2LangPolicy', 'IndiaNotForSale', 'HindiImperialism']",12.960901600409166,77.58471823107138,"This is why we need 

#2LangPolicy 
#IndiaNotForSale

If they blackmail in the name of Indian / Hindustani/ Nationalism /  Hindu / Hindutva, we should say strongly we are Tamilians/ Kannadigas/ Malayalis etc..

#HindiImperialism https://t.co/ex67uVXi96"
102304,snscrape.modules.twitter.Tweet,https://twitter.com/VirajShete99/status/1292447155752275968,2020-08-09 13:06:29+00:00,"प्रत्येक राज्याची प्रादेशिक अस्मिता जपायची असेल तर सर्व राज्यात द्विभाषिक सूत्र लागू करायला हवे 

#2LangPolicy",0,0,2,1,mr,['2LangPolicy'],18.845343,72.74484,"प्रत्येक राज्याची प्रादेशिक अस्मिता जपायची असेल तर सर्व राज्यात द्विभाषिक सूत्र लागू करायला हवे 

#2LangPolicy"
102308,snscrape.modules.twitter.Tweet,https://twitter.com/VirajShete99/status/1292447118922100736,2020-08-09 13:06:20+00:00,"प्रत्येक राज्याची प्रादेशिक अस्मिता जपायची असेल तर सर्व राज्यात द्विभाषिक सूत्र लागू करायला हवे 

#2LangPolicy https://t.co/L5V7rYVRKk",0,1,1,0,mr,['2LangPolicy'],18.845343,72.74484,"प्रत्येक राज्याची प्रादेशिक अस्मिता जपायची असेल तर सर्व राज्यात द्विभाषिक सूत्र लागू करायला हवे 

#2LangPolicy https://t.co/L5V7rYVRKk"
102312,snscrape.modules.twitter.Tweet,https://twitter.com/VirajShete99/status/1292447044339036160,2020-08-09 13:06:02+00:00,"हिंदी भाषिक राज्यांमध्ये सक्तीने मराठी शिकवली जाणार आहे का ? नाही. मग महाराष्ट्राने उदारपणाचा फालतू आव आणत हिंदी भाषकांच्या सोयीसाठी हिंदी लादून घेण्याची काहीएक गरज नाही. 

#2LangPolicy #म",0,0,2,0,mr,"['2LangPolicy', 'म']",18.845343,72.74484,"हिंदी भाषिक राज्यांमध्ये सक्तीने मराठी शिकवली जाणार आहे का ? नाही. मग महाराष्ट्राने उदारपणाचा फालतू आव आणत हिंदी भाषकांच्या सोयीसाठी हिंदी लादून घेण्याची काहीएक गरज नाही. 

#2LangPolicy #म"
102316,snscrape.modules.twitter.Tweet,https://twitter.com/VirajShete99/status/1292446993072025600,2020-08-09 13:05:50+00:00,"हिंदी भाषिक राज्यांमध्ये सक्तीने मराठी शिकवली जाणार आहे का ? नाही. मग महाराष्ट्राने उदारपणाचा फालतू आव आणत हिंदी भाषकांच्या सोयीसाठी हिंदी लादून घेण्याची काहीएक गरज नाही. 

#2LangPolicy #म https://t.co/LCxCZfDzHh",0,0,0,0,mr,"['2LangPolicy', 'म']",18.845343,72.74484,"हिंदी भाषिक राज्यांमध्ये सक्तीने मराठी शिकवली जाणार आहे का ? नाही. मग महाराष्ट्राने उदारपणाचा फालतू आव आणत हिंदी भाषकांच्या सोयीसाठी हिंदी लादून घेण्याची काहीएक गरज नाही. 

#2LangPolicy #म https://t.co/LCxCZfDzHh"
102326,snscrape.modules.twitter.Tweet,https://twitter.com/VirajShete99/status/1292446883009314826,2020-08-09 13:05:24+00:00,"कोणत्याही भाषाची जबरदस्ती ही नकोच राज्याची भाषा+जागतिक भाषा हीच द्विसूत्री हवी.
 #2LangPolicy",0,0,3,0,mr,['2LangPolicy'],18.845343,72.74484,"कोणत्याही भाषाची जबरदस्ती ही नकोच राज्याची भाषा+जागतिक भाषा हीच द्विसूत्री हवी.
 #2LangPolicy"
